Game_ID,Game_Critic_Score,Game_Genre,Game_Popularity_Score,Game_Title,Game_Price_in_Dollars,Game_Outlet_Id,Store_Sale_Year,Store_Size,Store_Location_Type,Store_Outlet_Type,Total_Outlet_Sales
GM_FDA35,5.94,Arcade,0.053792758,Valorant,12.10072,13,2014,High,Outskirts,Supermarket,485.3682
GM_DRP47,6.3,Action,0.141176075,Uncharted,25.38382,18,2021,Medium,Outskirts,Malls,670.4606
GM_FDY28,7.47,Arcade,0,League of Legends,21.48218,10,2016,Medium,Outskirts,Convenience Store,208.7283
GM_FDY20,5,Arcade,0.081737302,FIFA,9.09488,35,2019,Small,Residential,Supermarket,659.54148
GM_NCH30,6.84,Action,0.067533904,Apex Legends,11.1486,17,2020,Small,Residential,Supermarket,77.8986
GM_NCR29,0,Action,0.09566912,Prince of Persia,5.6793,19,2013,Small,Metropolitan,Convenience Store,252.40478
GM_NCP05,7.84,Action,0,Prince of Persia,14.98024,13,2014,High,Outskirts,Supermarket,317.5866
GM_NCF30,0,Action,0.22103705,Apex Legends,12.48362,19,2013,Small,Metropolitan,Convenience Store,34.15554
GM_FDA08,4.74,Arcade,0,FIFA,16.56526,35,2019,Small,Residential,Supermarket,24.90092
GM_FDN51,0,Action,0.020845392,Fortnite,26.05936,27,2013,Medium,Outskirts,Department Store,457.93724
GM_FDH12,9.6,Action,0.084953662,Valorant,10.7028,46,2015,Small,Metropolitan,Supermarket,232.6971
GM_FDY39,5.305,Arcade,0.047294706,Fortnite,18.21608,17,2020,Small,Residential,Supermarket,351.5424
GM_NCO53,6.48,Action,0.175539766,Prince of Persia,18.36608,45,2018,Small,Residential,Supermarket,37.68428
GM_FDB40,7,Arcade,0.007539885,PUBG,14.57102,46,2015,Small,Metropolitan,Supermarket,4.72718
GM_FDH02,7.27,Arcade,0.020813453,God of War,8.96488,49,2017,Medium,Metropolitan,Supermarket,16.37868
GM_FDY11,0,Arcade,0.029417303,Valorant,6.41142,27,2013,Medium,Outskirts,Department Store,74.30328
GM_FDQ09,0,Action,0.10178199,DOTA,11.36834,19,2013,Small,Metropolitan,Convenience Store,150.07132
GM_FDP16,7.44,Action,0.039262153,League of Legends,24.72802,13,2014,High,Outskirts,Supermarket,203.60164
GM_NCF55,6.675,Action,0.021754595,Apex Legends,3.41874,18,2021,Medium,Outskirts,Malls,387.09612
GM_FDY09,0,Action,0.025078117,DOTA,17.67054,27,2013,Medium,Outskirts,Department Store,142.61436
GM_FDY39,5.305,Arcade,0.047124068,Fortnite,18.20608,45,2018,Medium,Residential,Supermarket,246.07968
GM_NCU53,5.485,Action,0.04281828,Prince of Persia,16.39842,49,2017,Medium,Metropolitan,Supermarket,588.83352
GM_NCT41,6.28,Action,0.056077341,Prince of Persia,15.21024,49,2017,Medium,Metropolitan,Supermarket,82.8921
GM_FDJ45,7.1,Action,0.073410642,Call of Duty,3.59216,46,2015,Small,Metropolitan,Supermarket,256.93222
GM_FDR28,5.54,Arcade,0.025874934,League of Legends,16.3421,13,2014,High,Outskirts,Supermarket,52.9311
GM_FDN08,7.72,Arcade,0.088291127,FIFA,11.87466,13,2014,High,Outskirts,Supermarket,365.8571
GM_FDJ07,7.26,Action,0,Fortnite,11.4515,49,2017,Medium,Metropolitan,Supermarket,21.03928
GM_FDZ09,0,Action,0.104371086,DOTA,16.44868,27,2013,Medium,Outskirts,Department Store,126.502
GM_FDQ14,9.27,Action,0.062136785,PUBG,15.0605,17,2020,Medium,Residential,Supermarket,22.90352
GM_FDY12,0,Action,0.139930125,Valorant,5.05008,27,2013,Medium,Outskirts,Department Store,16.24552
GM_FDK57,4.078,Action,0.08029289,DOTA,12.0844,46,2015,Small,Metropolitan,Supermarket,222.11088
GM_FDD20,5.66,Action,0,FIFA,12.33046,49,2017,Medium,Metropolitan,Supermarket,35.2874
GM_FDS36,8.38,Arcade,0.047078339,Valorant,11.1357,18,2021,Medium,Outskirts,Malls,217.58344
GM_FDI40,4.6,Arcade,0.125798231,League of Legends,10.25358,49,2017,Medium,Metropolitan,Supermarket,140.35064
GM_FDJ40,5.44,Arcade,0.049689828,League of Legends,11.03912,45,2018,Medium,Residential,Supermarket,214.3876
GM_FDE08,7.28,Action,0.049278643,FIFA,14.71734,13,2014,High,Outskirts,Supermarket,29.6281
GM_DRK01,7.63,Action,0.061013491,Hitman,9.60436,13,2014,High,Outskirts,Supermarket,198.14208
GM_FDC58,4.078,Action,0.042007527,DOTA,4.32428,49,2017,Medium,Metropolitan,Supermarket,258.86304
GM_FDE50,7.88,Arcade,0.016205646,God of War,18.88556,46,2015,Small,Metropolitan,Supermarket,290.6217
GM_FDX48,7.1,Arcade,0.037880729,Valorant,15.27656,35,2019,Small,Residential,Supermarket,197.34312
GM_DRM35,9.695,Action,0.070731517,Uncharted,17.80344,18,2021,Medium,Outskirts,Malls,45.2744
GM_FDG41,8.84,Arcade,0.076498396,League of Legends,10.89228,13,2014,High,Outskirts,Supermarket,242.88384
GM_FDB52,7.1,Action,0.030435601,PUBG,25.59672,46,2015,Small,Metropolitan,Supermarket,172.1093
GM_FDV19,5.94,Arcade,0.035328539,FIFA,15.85578,45,2018,Small,Residential,Supermarket,8.38908
GM_DRG48,5.78,Action,0.014637395,Hitman,14.47102,17,2020,Small,Residential,Supermarket,456.67222
GM_FDI26,5.94,Action,0.034857707,God of War,18.04344,13,2014,High,Outskirts,Supermarket,29.82784
GM_FDU11,0,Action,0.162119533,Grand Theft Auto,12.12098,19,2013,Small,Metropolitan,Convenience Store,535.969
GM_FDF59,0,Action,0.124739062,Farcry,12.8102,19,2013,Small,Metropolitan,Convenience Store,11.18544
GM_FDR07,8.54,Action,0.07786478,FIFA,9.70094,49,2017,Medium,Metropolitan,Supermarket,97.40654
GM_NCE06,5.825,Action,0.09200271,Apex Legends,16.18894,17,2020,Medium,Residential,Supermarket,966.47528
GM_FDE10,6.67,Arcade,0.089948119,DOTA,13.26626,46,2015,Small,Metropolitan,Supermarket,583.44054
GM_NCO55,5.12,Action,0.091037229,Rocket League,10.89938,46,2015,Small,Metropolitan,Supermarket,142.21488
GM_FDZ13,7.84,Arcade,0,God of War,5.1035,13,2014,High,Outskirts,Supermarket,168.7803
GM_FDT50,6.75,Action,0.10885123,PUBG,9.68752,17,2020,High,Residential,Supermarket,228.50256
GM_FDH12,9.6,Action,0.142195014,Valorant,10.5728,10,2016,High,Outskirts,Convenience Store,150.8037
GM_FDD21,4.12,Arcade,0.030631225,FIFA,11.64176,45,2018,High,Residential,Supermarket,314.65708
GM_NCM05,6.825,Action,0.059797172,Prince of Persia,26.32226,13,2014,High,Outskirts,Supermarket,43.277
GM_FDK04,7.36,Action,0,League of Legends,5.92588,13,2014,High,Outskirts,Supermarket,409.66674
GM_FDN33,6.305,Action,0.123812157,DOTA,9.63436,17,2020,High,Residential,Supermarket,144.4786
GM_NCM18,5.2,Action,0.138660307,Apex Legends,6.29194,10,2016,High,Outskirts,Convenience Store,541.09566
GM_DRC25,5.73,Action,0.045442396,Hitman,8.54882,49,2017,Medium,Metropolitan,Supermarket,35.55372
GM_FDT47,5.26,Arcade,0.024647467,Grand Theft Auto,9.64068,17,2020,Medium,Residential,Supermarket,134.22528
GM_FDD45,0,Action,0.115686024,FIFA,9.60436,27,2013,Medium,Outskirts,Department Store,110.45622
GM_NCD07,9.1,Action,0.055654536,Apex Legends,11.41518,18,2021,Medium,Outskirts,Malls,207.7296
GM_NCY54,8.43,Action,0.297424743,Apex Legends,17.42422,10,2016,Medium,Outskirts,Convenience Store,363.06074
GM_FDL12,6.34,Arcade,0.121821828,Valorant,6.0722,49,2017,Medium,Metropolitan,Supermarket,244.6815
GM_FDL02,8,Arcade,0.104672114,God of War,10.52622,17,2020,Medium,Residential,Supermarket,178.4344
GM_FDC60,5.425,Arcade,0.114450757,Valorant,9.03514,35,2019,Small,Residential,Supermarket,156.99564
GM_FDR37,6.6,Arcade,0.066624286,Assassin Creed,18.09292,17,2020,Small,Residential,Supermarket,481.17366
GM_FDY16,7.34,Arcade,0,League of Legends,18.46266,17,2020,Small,Residential,Supermarket,487.09928
GM_FDU26,6.68,Arcade,0.042705388,PUBG,12.02782,45,2018,Small,Residential,Supermarket,336.76164
GM_FDN24,5.64,Arcade,0.113173172,Valorant,5.29956,13,2014,High,Outskirts,Supermarket,146.476
GM_FDH44,7.64,Arcade,0.025850623,FIFA,14.90418,13,2014,High,Outskirts,Supermarket,66.71316
GM_FDE23,7.04,Arcade,0.089014099,Farcry,4.6506,10,2016,High,Outskirts,Convenience Store,347.5476
GM_FDW60,5.44,Arcade,0.017158459,Valorant,17.6037,17,2020,High,Residential,Supermarket,230.6997
GM_FDQ55,5.46,Arcade,0.013058345,FIFA,11.63834,49,2017,Medium,Metropolitan,Supermarket,45.54072
GM_FDV32,0,Action,0.088278814,FIFA,6.2051,27,2013,Medium,Outskirts,Department Store,61.51992
GM_FDV03,7.04,Action,0.097232874,Fortnite,15.60314,10,2016,Medium,Outskirts,Convenience Store,156.99564
GM_FDY14,4.12,Action,0.117232927,PUBG,26.62226,10,2016,Medium,Outskirts,Convenience Store,45.34098
GM_NCL55,0,Action,0.064347565,Rocket League,25.3504,27,2013,Medium,Outskirts,Department Store,850.8924
GM_DRF25,9,Action,0.039145429,Hitman,3.8619,17,2020,Medium,Residential,Supermarket,117.71344
GM_FDX03,6.34,Arcade,0.061095976,Fortnite,4.46744,46,2015,Small,Metropolitan,Supermarket,33.15684
GM_FDF40,8.1,Arcade,0.022557789,PUBG,24.77092,45,2018,Small,Residential,Supermarket,229.23494
GM_FDX24,8.355,Action,0.023314389,Valorant,9.12462,10,2016,Small,Outskirts,Convenience Store,487.0327
GM_FDA25,6.6,Arcade,0.068231673,God of War,10.2899,49,2017,Medium,Metropolitan,Supermarket,91.48092
GM_FDH21,4.158,Action,0.03135221,Call of Duty,15.86604,18,2021,Medium,Outskirts,Malls,123.97196
GM_FDB47,8.8,Action,0.119558153,DOTA,21.05612,10,2016,Medium,Outskirts,Convenience Store,181.0976
GM_FDT34,0,Action,0.305264825,DOTA,10.55964,19,2013,Small,Metropolitan,Convenience Store,232.49736
GM_FDS39,6.895,Action,0.037594397,Fortnite,14.08812,10,2016,Small,Outskirts,Convenience Store,197.34312
GM_NCU05,4.72,Action,0.058736238,Prince of Persia,7.85618,46,2015,Small,Metropolitan,Supermarket,143.8128
GM_FDE02,8.71,Action,0.121438886,God of War,9.36778,49,2017,Medium,Metropolitan,Supermarket,422.18378
GM_FDL25,6.92,Arcade,0.130900158,Assassin Creed,9.12804,35,2019,Small,Residential,Supermarket,424.7804
GM_FDC50,6.34,Action,0.136710131,God of War,9.41094,49,2017,Medium,Metropolitan,Supermarket,95.07624
GM_FDZ32,7.785,Arcade,0.038192036,FIFA,10.65964,49,2017,Medium,Metropolitan,Supermarket,162.18888
GM_FDV14,7.94,Action,0.04458772,PUBG,8.69856,45,2018,Medium,Residential,Supermarket,170.17848
GM_FDR07,8.54,Action,0.077901576,FIFA,9.69094,45,2018,Medium,Residential,Supermarket,230.23364
GM_FDB26,5.6,Arcade,0.031316108,God of War,5.2564,49,2017,Medium,Metropolitan,Supermarket,309.597
GM_NCR50,8.08,Action,0.011844058,Apex Legends,15.2534,45,2018,Medium,Residential,Supermarket,414.66024
GM_FDP01,8.3,Arcade,0.063583911,Assassin Creed,15.37682,18,2021,Medium,Outskirts,Malls,259.662
GM_FDH57,4.358,Action,0.035820019,FIFA,13.05284,45,2018,Medium,Residential,Supermarket,315.5892
GM_FDM60,0,Arcade,0.047910156,Valorant,3.98138,27,2013,Medium,Outskirts,Department Store,357.93408
GM_FDA45,8.5,Action,0,DOTA,17.4537,17,2020,Medium,Residential,Supermarket,134.22528
GM_FDU55,6.48,Action,0.036114404,FIFA,25.88278,17,2020,Medium,Residential,Supermarket,42.54462
GM_FDH40,4.64,Arcade,0.078914647,League of Legends,8.31276,35,2019,Small,Residential,Supermarket,120.11032
GM_FDG40,0,Action,0.06972729,League of Legends,3.32558,19,2013,Small,Metropolitan,Convenience Store,286.49374
GM_FDT12,6.215,Arcade,0.04969885,Valorant,22.39062,49,2017,Medium,Metropolitan,Supermarket,381.37024
GM_DRL59,6.7,Action,0.021267169,Uncharted,5.32298,45,2018,Medium,Residential,Supermarket,158.92646
GM_FDT47,5.26,Arcade,0.024608674,Grand Theft Auto,9.88068,18,2021,Medium,Outskirts,Malls,384.8324
GM_FDI60,7.22,Arcade,0.038537981,Valorant,6.4951,17,2020,Medium,Residential,Supermarket,61.98598
GM_DRF51,0,Action,0.165035146,PUBG,3.76506,27,2013,Medium,Outskirts,Department Store,149.1392
GM_NCK31,4.358,Arcade,0.027089826,Rocket League,5.06666,49,2017,Medium,Metropolitan,Supermarket,12.05098
GM_FDB08,6.055,Action,0.031166435,FIFA,16.01578,45,2018,Medium,Residential,Supermarket,254.6685
GM_FDM44,5,Action,0.031043803,FIFA,10.1799,35,2019,Small,Residential,Supermarket,132.8271
GM_FDD46,6.035,Action,0.141831427,DOTA,15.24998,18,2021,Medium,Outskirts,Malls,51.9324
GM_FDR27,0,Arcade,0.168259451,Fortnite,13.04942,19,2013,Small,Metropolitan,Convenience Store,70.30848
GM_FDV56,6.44,Arcade,0.022756451,FIFA,10.88596,10,2016,Small,Outskirts,Convenience Store,342.2212
GM_FDM02,5,Arcade,0.073849696,God of War,8.63198,49,2017,Medium,Metropolitan,Supermarket,207.99592
GM_FDU45,6.24,Arcade,0.035650779,DOTA,11.29518,18,2021,Medium,Outskirts,Malls,113.31916
GM_FDZ10,7.14,Action,0.044714995,DOTA,12.5402,17,2020,Medium,Residential,Supermarket,490.82776
GM_NCK31,4.358,Action,0.045272429,Rocket League,5.02666,10,2016,Medium,Outskirts,Convenience Store,52.73136
GM_FDR27,6.04,Arcade,0.09608226,Fortnite,13.42942,35,2019,Small,Residential,Supermarket,155.06482
GM_FDF33,7.97,Action,0.021517566,Call of Duty,10.82596,13,2014,High,Outskirts,Supermarket,305.20272
GM_FDJ36,5.8,Arcade,0.128260071,Valorant,10.41332,46,2015,Small,Metropolitan,Supermarket,395.4852
GM_FDP33,7.48,Action,0.089411048,DOTA,25.48672,49,2017,Medium,Metropolitan,Supermarket,97.8726
GM_FDG17,6.865,Arcade,0.035840212,League of Legends,24.50486,46,2015,Small,Metropolitan,Supermarket,409.467
GM_FDG47,0,Action,0.069281708,Farcry,26.35252,27,2013,Medium,Outskirts,Department Store,72.10614
GM_NCW29,5.6,Action,0.028862957,Prince of Persia,12.8431,46,2015,Small,Metropolitan,Supermarket,479.50916
GM_DRH59,4.32,Action,0.058763973,Uncharted,7.2238,17,2020,Small,Residential,Supermarket,333.96528
GM_FDR32,6.78,Arcade,0.086293322,FIFA,22.93694,17,2020,Small,Residential,Supermarket,184.36002
GM_FDP48,7.52,Arcade,0.044014888,Valorant,18.1795,35,2019,Small,Residential,Supermarket,265.9871
GM_FDG17,6.865,Arcade,0.035833435,League of Legends,24.47486,35,2019,Small,Residential,Supermarket,599.22
GM_DRJ59,4.66,Action,0.01948183,Uncharted,4.01164,17,2020,Small,Residential,Supermarket,264.52234
GM_FDY48,0,Action,0.023619935,Valorant,10.33332,27,2013,Medium,Outskirts,Department Store,59.2562
GM_FDB02,9.695,Arcade,0.029164278,God of War,17.5237,46,2015,Small,Metropolitan,Supermarket,59.32278
GM_FDN10,0,Action,0.080756828,DOTA,11.80124,19,2013,Small,Metropolitan,Convenience Store,141.4825
GM_NCD55,5.6,Action,0.024326578,Apex Legends,4.19454,35,2019,Small,Residential,Supermarket,147.1418
GM_FDX34,6.195,Action,0.071925626,DOTA,12.19098,13,2014,High,Outskirts,Supermarket,52.46504
GM_FDZ38,7.04,Action,0.008017245,PUBG,17.08422,45,2018,High,Residential,Supermarket,50.20132
GM_DRF37,6.9,Action,0.084463753,Hitman,26.2291,49,2017,Medium,Metropolitan,Supermarket,56.72616
GM_DRL47,0,Action,0.067823104,Uncharted,12.46362,19,2013,Small,Metropolitan,Convenience Store,294.6165
GM_FDL27,6.17,Action,0,Fortnite,6.40826,35,2019,Small,Residential,Supermarket,333.8987
GM_NCP53,5.9,Action,0.032884127,Prince of Persia,23.65906,35,2019,Small,Residential,Supermarket,294.01728
GM_FDT03,0,Action,0.017506543,Fortnite,18.40608,19,2013,Small,Metropolitan,Convenience Store,62.31888
GM_FDJ28,4.92,Arcade,0.021856851,League of Legends,19.18162,35,2019,Small,Residential,Supermarket,103.06584
GM_FDF40,8.1,Arcade,0.022603838,PUBG,24.81092,18,2021,Medium,Outskirts,Malls,180.56496
GM_FDA32,5.6,Action,0.030088502,FIFA,21.66192,35,2019,Small,Residential,Supermarket,11.45176
GM_NCP02,7.105,Action,0.045062219,Apex Legends,5.84562,17,2020,Small,Residential,Supermarket,450.48028
GM_FDZ31,6.14,Arcade,0.11344683,FIFA,19.37504,45,2018,Small,Residential,Supermarket,345.15072
GM_NCQ29,4.8,Action,0.104143397,Prince of Persia,26.22278,13,2014,High,Outskirts,Supermarket,249.27552
GM_FDP57,7,Action,0.087780702,DOTA,10.5099,10,2016,High,Outskirts,Convenience Store,40.2809
GM_FDL32,0,Arcade,0.121873881,FIFA,11.31544,27,2013,Medium,Outskirts,Department Store,260.06148
GM_DRB01,7.39,Action,0,Hitman,19.1753,35,2019,Small,Residential,Supermarket,271.6464
GM_FDJ40,5.44,Arcade,0.049589259,League of Legends,10.97912,46,2015,Small,Metropolitan,Supermarket,238.62272
GM_FDO24,4.44,Action,0.176933493,Valorant,15.91604,18,2021,Medium,Outskirts,Malls,802.88822
GM_FDO11,8,Arcade,0.030388183,Grand Theft Auto,24.78092,18,2021,Medium,Outskirts,Malls,131.42892
GM_FDA56,9.21,Action,0.008763128,FIFA,12.02414,35,2019,Small,Residential,Supermarket,413.66154
GM_FDF02,6.48,Action,0.103683012,God of War,10.5099,45,2018,Small,Residential,Supermarket,300.40896
GM_FDA10,8.14,Action,0.141697997,DOTA,12.25072,13,2014,High,Outskirts,Supermarket,265.6542
GM_NCI55,7.44,Action,0.012725138,Apex Legends,12.18414,17,2020,High,Residential,Supermarket,274.84224
GM_FDZ40,8.935,Action,0.067257683,League of Legends,5.33298,10,2016,High,Outskirts,Convenience Store,33.75606
GM_FDV08,7.35,Action,0.028639386,FIFA,4.17454,49,2017,Medium,Metropolitan,Supermarket,263.12416
GM_FDN48,5.34,Action,0.064896679,Valorant,9.00804,13,2014,High,Outskirts,Supermarket,255.73378
GM_FDU57,8.27,Arcade,0.090060741,DOTA,15.03708,17,2020,High,Residential,Supermarket,237.6906
GM_DRF49,7.27,Action,0.071018789,Hitman,11.44518,13,2014,High,Outskirts,Supermarket,259.72858
GM_FDS02,4.078,Arcade,0.145839766,PUBG,19.49794,35,2019,Small,Residential,Supermarket,31.9584
GM_FDS43,4.66,Action,0.040514888,FIFA,18.6524,46,2015,Small,Metropolitan,Supermarket,49.2692
GM_FDT16,9.895,Arcade,0.048621862,League of Legends,25.91278,13,2014,High,Outskirts,Supermarket,279.636
GM_FDX19,0,Action,0.096265377,FIFA,23.37958,27,2013,Medium,Outskirts,Department Store,66.9129
GM_FDK15,4.32,Action,0.098413825,Fortnite,9.88042,46,2015,Small,Metropolitan,Supermarket,98.00576
GM_DRA12,4.64,Arcade,0.041009558,Hitman,14.10154,49,2017,Medium,Metropolitan,Supermarket,134.22528
GM_FDY35,7.04,Arcade,0.01611834,Grand Theft Auto,4.52402,17,2020,Medium,Residential,Supermarket,278.23782
GM_NCU42,9,Action,0.019490421,Apex Legends,16.93474,13,2014,High,Outskirts,Supermarket,32.75736
GM_FDD26,8.71,Arcade,0.072095416,God of War,18.47924,13,2014,High,Outskirts,Supermarket,157.66144
GM_FDR11,4.2,Arcade,0.143118865,Grand Theft Auto,16.08578,18,2021,Medium,Outskirts,Malls,291.6204
GM_NCP53,5.9,Action,0.032957049,Prince of Persia,23.91906,45,2018,Medium,Residential,Supermarket,302.2732
GM_FDP34,5.14,Action,0.13750615,DOTA,15.6863,45,2018,Medium,Residential,Supermarket,107.1938
GM_NCV41,0,Action,0.029832699,Prince of Persia,10.97228,19,2013,Small,Metropolitan,Convenience Store,79.2302
GM_FDN20,7.74,Action,0.026288547,FIFA,16.70474,18,2021,Medium,Outskirts,Malls,322.51352
GM_FDZ16,6.74,Arcade,0,League of Legends,19.32478,18,2021,Medium,Outskirts,Malls,189.55326
GM_FDZ28,8,Arcade,0.051572555,League of Legends,12.69678,49,2017,Medium,Metropolitan,Supermarket,315.5892
GM_NCL55,4.86,Arcade,0.064606878,Rocket League,25.3604,13,2014,High,Outskirts,Supermarket,22.9701
GM_NCJ17,7.68,Arcade,0.152556491,Prince of Persia,8.51224,46,2015,Small,Metropolitan,Supermarket,19.10846
GM_FDT37,5.66,Action,0,God of War,25.58014,46,2015,Small,Metropolitan,Supermarket,89.48352
GM_FDV51,6.54,Action,0.032589486,Fortnite,16.77842,49,2017,Medium,Metropolitan,Supermarket,33.15684
GM_FDZ28,8,Arcade,0.051482762,League of Legends,12.88678,35,2019,Small,Residential,Supermarket,117.44712
GM_FDN27,8.34,Action,0.039529574,Fortnite,11.77808,13,2014,High,Outskirts,Supermarket,186.424
GM_FDS14,0,Arcade,0.087480308,PUBG,15.83288,19,2013,Small,Metropolitan,Convenience Store,173.30774
GM_FDZ58,7.14,Action,0.052282677,DOTA,12.25072,45,2018,Small,Residential,Supermarket,106.1951
GM_FDD46,6.035,Action,0.14125601,DOTA,15.53998,46,2015,Small,Metropolitan,Supermarket,103.73164
GM_FDJ03,4.94,Arcade,0.072381223,PUBG,4.84692,35,2019,Small,Residential,Supermarket,21.90482
GM_FDU03,7.48,Arcade,0.153282667,Fortnite,18.04292,10,2016,Small,Outskirts,Convenience Store,238.88904
GM_FDA33,0,Action,0.033735736,DOTA,14.85076,27,2013,Medium,Outskirts,Department Store,240.62012
GM_NCW53,7.34,Action,0.030489311,Prince of Persia,19.11162,35,2019,Small,Residential,Supermarket,144.21228
GM_NCC55,4.278,Action,0.064123807,Apex Legends,3.69848,17,2020,Small,Residential,Supermarket,123.03984
GM_FDP52,0,Arcade,0.123772093,League of Legends,22.9801,19,2013,Small,Metropolitan,Convenience Store,15.91262
GM_FDE39,7.89,Action,0.036190683,PUBG,12.04782,49,2017,Medium,Metropolitan,Supermarket,182.96184
GM_FDB44,6.655,Action,0.016955625,FIFA,21.04586,35,2019,Small,Residential,Supermarket,456.7388
GM_FDG59,6.34,Action,0,Farcry,3.75164,13,2014,High,Outskirts,Supermarket,274.50934
GM_FDI05,8.35,Arcade,0.12676414,League of Legends,7.42354,13,2014,High,Outskirts,Supermarket,421.1185
GM_FDF59,5,Action,0.071388493,Farcry,12.8302,45,2018,High,Residential,Supermarket,291.6204
GM_FDM39,0,Action,0.093620227,PUBG,18.03002,19,2013,Small,Metropolitan,Convenience Store,98.47182
GM_FDB14,8.1,Arcade,0.102638435,God of War,9.1212,13,2014,High,Outskirts,Supermarket,300.40896
GM_NCS05,0,Action,0.036729896,Prince of Persia,13.43942,19,2013,Small,Metropolitan,Convenience Store,35.15424
GM_DRJ35,4.04,Action,0.046679027,Uncharted,6.19878,45,2018,Small,Residential,Supermarket,63.18442
GM_FDO31,0,Arcade,0.050744935,FIFA,7.9496,19,2013,Small,Metropolitan,Convenience Store,413.86128
GM_FDA31,7.1,Action,0.110011687,FIFA,17.3608,46,2015,Small,Metropolitan,Supermarket,289.2901
GM_FDX40,5.14,Action,0.099147047,League of Legends,3.84164,49,2017,Medium,Metropolitan,Supermarket,183.22816
GM_FDW56,7.68,Action,0.07104407,FIFA,19.19162,45,2018,Medium,Residential,Supermarket,175.23856
GM_FDH09,5.04,Action,0.05630601,Call of Duty,5.13982,18,2021,Medium,Outskirts,Malls,65.64788
GM_FDA52,0,Arcade,0.224850832,League of Legends,17.6437,19,2013,Small,Metropolitan,Convenience Store,384.56608
GM_FDF20,0,Action,0.058164228,FIFA,19.78768,19,2013,Small,Metropolitan,Convenience Store,22.90352
GM_FDE40,6.24,Arcade,0.09914376,PUBG,6.13194,46,2015,Small,Metropolitan,Supermarket,73.238
GM_NCU17,5.32,Arcade,0.092883309,Prince of Persia,10.01674,46,2015,Small,Metropolitan,Supermarket,84.75634
GM_NCP14,8.275,Arcade,0.110268903,Apex Legends,10.63306,35,2019,Small,Residential,Supermarket,53.9298
GM_FDN25,0,Arcade,0.06087929,Assassin Creed,5.61588,27,2013,Medium,Outskirts,Department Store,163.58706
GM_FDU39,7.54,Action,0.036093981,Fortnite,5.92562,49,2017,Medium,Metropolitan,Supermarket,245.0144
GM_NCM05,6.825,Action,0.060185494,Prince of Persia,26.49226,17,2020,Medium,Residential,Supermarket,184.55976
GM_FDU07,4.44,Action,0.060185494,FIFA,14.96366,17,2020,Medium,Residential,Supermarket,342.75384
GM_FDF28,6.28,Arcade,0.037923591,League of Legends,12.62046,49,2017,Medium,Metropolitan,Supermarket,508.40488
GM_FDR57,5.675,Arcade,0.023533498,DOTA,15.87288,49,2017,Medium,Metropolitan,Supermarket,483.77028
GM_FDJ33,8.895,Action,0.088248679,DOTA,12.3273,13,2014,High,Outskirts,Supermarket,63.9168
GM_DRH23,5.86,Action,0.170286046,Uncharted,5.56614,35,2019,Small,Residential,Supermarket,258.79646
GM_FDQ52,6.8,Action,0.119384984,League of Legends,24.91434,46,2015,Small,Metropolitan,Supermarket,147.00864
GM_DRK13,4.72,Arcade,0.115145802,Hitman,19.74084,35,2019,Small,Residential,Supermarket,242.88384
GM_FDP09,7.9,Action,0.033889856,DOTA,21.18902,46,2015,Small,Metropolitan,Supermarket,374.5125
GM_FDR08,0,Action,0,FIFA,10.94886,27,2013,Medium,Outskirts,Department Store,251.6724
GM_FDV50,5.72,Action,0.122819787,PUBG,12.2473,45,2018,Medium,Residential,Supermarket,318.51872
GM_FDT13,5.94,Action,0.018600515,God of War,18.98214,49,2017,Medium,Metropolitan,Supermarket,98.80472
GM_FDJ27,0,Arcade,0.121285843,Fortnite,10.08674,27,2013,Medium,Outskirts,Department Store,175.7712
GM_FDH21,4.158,Action,0.031225013,Call of Duty,15.69604,46,2015,Small,Metropolitan,Supermarket,251.93872
GM_FDW14,0,Arcade,0.038026496,PUBG,8.78198,27,2013,Medium,Outskirts,Department Store,151.00344
GM_FDL52,6.635,Arcade,0.046161862,League of Legends,3.94506,49,2017,Medium,Metropolitan,Supermarket,33.75606
GM_FDW28,7.3,Action,0.089326677,League of Legends,19.67452,17,2020,Medium,Residential,Supermarket,602.68216
GM_FDL40,7.08,Action,0.011631211,League of Legends,9.7241,49,2017,Medium,Metropolitan,Supermarket,290.9546
GM_FDE24,5.94,Action,0.093462623,Valorant,14.19812,46,2015,Small,Metropolitan,Supermarket,76.16752
GM_FDX35,5.035,Arcade,0.080034782,Grand Theft Auto,22.79036,49,2017,Medium,Metropolitan,Supermarket,80.96128
GM_FDP46,6.14,Arcade,0.075037671,DOTA,8.8383,17,2020,Medium,Residential,Supermarket,12.38388
GM_FDX56,6.84,Arcade,0.074209668,FIFA,20.63638,45,2018,Medium,Residential,Supermarket,145.94336
GM_FDQ45,9.5,Arcade,0.010934025,DOTA,18.53608,49,2017,Medium,Metropolitan,Supermarket,10.78596
GM_FDK50,0,Action,0.028225853,God of War,16.10894,27,2013,Medium,Outskirts,Department Store,76.8999
GM_FDY26,8.24,Arcade,0.030572402,PUBG,21.12244,45,2018,Medium,Residential,Supermarket,274.6425
GM_FDQ09,7.235,Action,0.058461026,DOTA,11.42834,17,2020,Medium,Residential,Supermarket,437.4306
GM_FDN39,7.74,Action,0,Fortnite,16.88816,49,2017,Medium,Metropolitan,Supermarket,20.50664
GM_FDP13,8.1,Arcade,0.135083344,God of War,4.0848,17,2020,Medium,Residential,Supermarket,35.42056
